Date/Time,Average Real Power (W)
04/24/2023 07:10 PM EDT,103
04/24/2023 07:15 PM EDT,86
04/24/2023 07:20 PM EDT,68
04/24/2023 07:25 PM EDT,56
04/24/2023 07:30 PM EDT,42
04/24/2023 07:35 PM EDT,29
04/24/2023 07:40 PM EDT,23
04/24/2023 07:45 PM EDT,14
04/24/2023 07:50 PM EDT,4
04/24/2023 07:55 PM EDT,0
04/24/2023 08:00 PM EDT,0
04/24/2023 08:05 PM EDT,0
04/24/2023 08:10 PM EDT,0
04/24/2023 08:15 PM EDT,0
04/24/2023 08:20 PM EDT,0
04/24/2023 08:25 PM EDT,0
04/24/2023 08:30 PM EDT,0
04/24/2023 08:35 PM EDT,0
04/24/2023 08:40 PM EDT,0
04/24/2023 08:45 PM EDT,0
04/24/2023 08:50 PM EDT,0
04/24/2023 08:55 PM EDT,0
04/24/2023 09:00 PM EDT,0
04/24/2023 09:05 PM EDT,0
04/24/2023 09:10 PM EDT,0
04/24/2023 09:15 PM EDT,0
04/24/2023 09:20 PM EDT,0
04/24/2023 09:25 PM EDT,0
04/24/2023 09:30 PM EDT,0
04/24/2023 09:35 PM EDT,0
04/24/2023 09:40 PM EDT,0
04/24/2023 09:45 PM EDT,0
04/24/2023 09:50 PM EDT,0
04/24/2023 09:55 PM EDT,0
04/24/2023 10:00 PM EDT,0
04/24/2023 10:05 PM EDT,0
04/24/2023 10:10 PM EDT,0
04/24/2023 10:15 PM EDT,0
04/24/2023 10:20 PM EDT,0
04/24/2023 10:25 PM EDT,0
04/24/2023 10:30 PM EDT,0
04/24/2023 10:35 PM EDT,0
04/24/2023 10:40 PM EDT,0
04/24/2023 10:45 PM EDT,0
04/24/2023 10:50 PM EDT,0
04/24/2023 10:55 PM EDT,0
04/24/2023 11:00 PM EDT,0
04/24/2023 11:05 PM EDT,0
04/24/2023 11:10 PM EDT,0
04/24/2023 11:15 PM EDT,0
04/24/2023 11:20 PM EDT,0
04/24/2023 11:25 PM EDT,0
04/24/2023 11:30 PM EDT,0
04/24/2023 11:35 PM EDT,0
04/24/2023 11:40 PM EDT,0
04/24/2023 11:45 PM EDT,0
04/24/2023 11:50 PM EDT,0
04/24/2023 11:55 PM EDT,0
04/25/2023 12:00 AM EDT,0
04/25/2023 12:05 AM EDT,0
04/25/2023 12:10 AM EDT,0
04/25/2023 12:15 AM EDT,0
04/25/2023 12:20 AM EDT,0
04/25/2023 12:25 AM EDT,0
04/25/2023 12:30 AM EDT,0
04/25/2023 12:35 AM EDT,0
04/25/2023 12:40 AM EDT,0
04/25/2023 12:45 AM EDT,0
04/25/2023 12:50 AM EDT,0
04/25/2023 12:55 AM EDT,0
04/25/2023 01:00 AM EDT,0
04/25/2023 01:05 AM EDT,0
04/25/2023 01:10 AM EDT,0
04/25/2023 01:15 AM EDT,0
04/25/2023 01:20 AM EDT,0
04/25/2023 01:25 AM EDT,0
04/25/2023 01:30 AM EDT,0
04/25/2023 01:35 AM EDT,0
04/25/2023 01:40 AM EDT,0
04/25/2023 01:45 AM EDT,0
04/25/2023 01:50 AM EDT,0
04/25/2023 01:55 AM EDT,0
04/25/2023 02:00 AM EDT,0
04/25/2023 02:05 AM EDT,0
04/25/2023 02:10 AM EDT,0
04/25/2023 02:15 AM EDT,0
04/25/2023 02:20 AM EDT,0
04/25/2023 02:25 AM EDT,0
04/25/2023 02:30 AM EDT,0
04/25/2023 02:35 AM EDT,0
04/25/2023 02:40 AM EDT,0
04/25/2023 02:45 AM EDT,0
04/25/2023 02:50 AM EDT,0
04/25/2023 02:55 AM EDT,0
04/25/2023 03:00 AM EDT,0
04/25/2023 03:05 AM EDT,0
04/25/2023 03:10 AM EDT,0
04/25/2023 03:15 AM EDT,0
04/25/2023 03:20 AM EDT,0
04/25/2023 03:25 AM EDT,0
04/25/2023 03:30 AM EDT,0
04/25/2023 03:35 AM EDT,0
04/25/2023 03:40 AM EDT,0
04/25/2023 03:45 AM EDT,0
04/25/2023 03:50 AM EDT,0
04/25/2023 03:55 AM EDT,0
04/25/2023 04:00 AM EDT,0
04/25/2023 04:05 AM EDT,0
04/25/2023 04:10 AM EDT,0
04/25/2023 04:15 AM EDT,0
04/25/2023 04:20 AM EDT,0
04/25/2023 04:25 AM EDT,0
04/25/2023 04:30 AM EDT,0
04/25/2023 04:35 AM EDT,0
04/25/2023 04:40 AM EDT,0
04/25/2023 04:45 AM EDT,0
04/25/2023 04:50 AM EDT,0
04/25/2023 04:55 AM EDT,0
04/25/2023 05:00 AM EDT,0
04/25/2023 05:05 AM EDT,0
04/25/2023 05:10 AM EDT,0
04/25/2023 05:15 AM EDT,0
04/25/2023 05:20 AM EDT,0
04/25/2023 05:25 AM EDT,0
