Date/Time,Average Real Power (W)
12/30/2024 04:10 PM EST,87
12/30/2024 04:15 PM EST,66
12/30/2024 04:20 PM EST,61
12/30/2024 04:25 PM EST,51
12/30/2024 04:30 PM EST,44
12/30/2024 04:35 PM EST,40
12/30/2024 04:40 PM EST,28
12/30/2024 04:45 PM EST,18
12/30/2024 04:50 PM EST,15
12/30/2024 04:55 PM EST,5
12/30/2024 05:00 PM EST,1
12/30/2024 05:05 PM EST,0
12/30/2024 05:10 PM EST,0
12/30/2024 05:15 PM EST,0
12/30/2024 05:20 PM EST,0
12/30/2024 05:25 PM EST,0
12/30/2024 05:30 PM EST,0
12/30/2024 05:35 PM EST,0
12/30/2024 05:40 PM EST,0
12/30/2024 05:45 PM EST,0
12/30/2024 05:50 PM EST,0
12/30/2024 05:55 PM EST,0
12/30/2024 06:00 PM EST,0
12/30/2024 06:05 PM EST,0
12/30/2024 06:10 PM EST,0
12/30/2024 06:15 PM EST,0
12/30/2024 06:20 PM EST,0
12/30/2024 06:25 PM EST,0
12/30/2024 06:30 PM EST,0
12/30/2024 06:35 PM EST,0
12/30/2024 06:40 PM EST,0
12/30/2024 06:45 PM EST,0
12/30/2024 06:50 PM EST,0
12/30/2024 06:55 PM EST,0
12/30/2024 07:00 PM EST,0
12/30/2024 07:05 PM EST,0
12/30/2024 07:10 PM EST,0
12/30/2024 07:15 PM EST,0
12/30/2024 07:20 PM EST,0
12/30/2024 07:25 PM EST,0
12/30/2024 07:30 PM EST,0
12/30/2024 07:35 PM EST,0
12/30/2024 07:40 PM EST,0
12/30/2024 07:45 PM EST,0
12/30/2024 07:50 PM EST,0
12/30/2024 07:55 PM EST,0
12/30/2024 08:00 PM EST,0
12/30/2024 08:05 PM EST,0
12/30/2024 08:10 PM EST,0
12/30/2024 08:15 PM EST,0
12/30/2024 08:20 PM EST,0
12/30/2024 08:25 PM EST,0
12/30/2024 08:30 PM EST,0
12/30/2024 08:35 PM EST,0
12/30/2024 08:40 PM EST,0
12/30/2024 08:45 PM EST,0
12/30/2024 08:50 PM EST,0
12/30/2024 08:55 PM EST,0
12/30/2024 09:00 PM EST,0
12/30/2024 09:05 PM EST,0
12/30/2024 09:10 PM EST,0
12/30/2024 09:15 PM EST,0
12/30/2024 09:20 PM EST,0
12/30/2024 09:25 PM EST,0
12/30/2024 09:30 PM EST,0
12/30/2024 09:35 PM EST,0
12/30/2024 09:40 PM EST,0
12/30/2024 09:45 PM EST,0
12/30/2024 09:50 PM EST,0
12/30/2024 09:55 PM EST,0
12/30/2024 10:00 PM EST,0
