Date/Time,Average Real Power (W)
01/29/2024 07:45 PM EST,0
01/29/2024 07:50 PM EST,0
01/29/2024 07:55 PM EST,0
01/29/2024 08:00 PM EST,0
01/29/2024 08:05 PM EST,0
01/29/2024 08:10 PM EST,0
01/29/2024 08:15 PM EST,0
01/29/2024 08:20 PM EST,0
01/29/2024 08:25 PM EST,0
01/29/2024 08:30 PM EST,0
01/29/2024 08:35 PM EST,0
01/29/2024 08:40 PM EST,0
01/29/2024 08:45 PM EST,0
01/29/2024 08:50 PM EST,0
01/29/2024 08:55 PM EST,0
01/29/2024 09:00 PM EST,0
01/29/2024 09:05 PM EST,0
01/29/2024 09:10 PM EST,0
01/29/2024 09:15 PM EST,0
01/29/2024 09:20 PM EST,0
01/29/2024 09:25 PM EST,0
01/29/2024 09:30 PM EST,0
01/29/2024 09:35 PM EST,0
01/29/2024 09:40 PM EST,0
01/29/2024 09:45 PM EST,0
01/29/2024 09:50 PM EST,0
01/29/2024 09:55 PM EST,0
01/29/2024 10:00 PM EST,0
01/29/2024 10:05 PM EST,0
01/29/2024 10:10 PM EST,0
01/29/2024 10:15 PM EST,0
01/29/2024 10:20 PM EST,0
01/29/2024 10:25 PM EST,0
01/29/2024 10:30 PM EST,0
01/29/2024 10:35 PM EST,0
01/29/2024 10:40 PM EST,0
01/29/2024 10:45 PM EST,0
01/29/2024 10:50 PM EST,0
01/29/2024 10:55 PM EST,0
01/29/2024 11:00 PM EST,0
01/29/2024 11:05 PM EST,0
01/29/2024 11:10 PM EST,0
01/29/2024 11:15 PM EST,0
01/29/2024 11:20 PM EST,0
01/29/2024 11:25 PM EST,0
01/29/2024 11:30 PM EST,0
01/29/2024 11:35 PM EST,0
01/29/2024 11:40 PM EST,0
01/29/2024 11:45 PM EST,0
01/29/2024 11:50 PM EST,0
01/29/2024 11:55 PM EST,0
01/30/2024 12:00 AM EST,0
01/30/2024 12:05 AM EST,0
01/30/2024 12:10 AM EST,0
01/30/2024 12:15 AM EST,0
01/30/2024 12:20 AM EST,0
01/30/2024 12:25 AM EST,0
01/30/2024 12:30 AM EST,0
01/30/2024 12:35 AM EST,0
01/30/2024 12:40 AM EST,0
01/30/2024 12:45 AM EST,0
01/30/2024 12:50 AM EST,0
01/30/2024 12:55 AM EST,0
01/30/2024 01:00 AM EST,0
01/30/2024 01:05 AM EST,0
01/30/2024 01:10 AM EST,0
01/30/2024 01:15 AM EST,0
01/30/2024 01:20 AM EST,0
01/30/2024 01:25 AM EST,0
01/30/2024 01:30 AM EST,0
01/30/2024 01:35 AM EST,0
01/30/2024 01:40 AM EST,0
01/30/2024 01:45 AM EST,0
01/30/2024 01:50 AM EST,0
01/30/2024 01:55 AM EST,0
01/30/2024 02:00 AM EST,0
01/30/2024 02:05 AM EST,0
01/30/2024 02:10 AM EST,0
01/30/2024 02:15 AM EST,0
01/30/2024 02:20 AM EST,0
01/30/2024 02:25 AM EST,0
01/30/2024 02:30 AM EST,0
01/30/2024 02:35 AM EST,0
01/30/2024 02:40 AM EST,0
01/30/2024 02:45 AM EST,0
01/30/2024 02:50 AM EST,0
01/30/2024 02:55 AM EST,0
01/30/2024 03:00 AM EST,0
01/30/2024 03:05 AM EST,0
01/30/2024 03:10 AM EST,0
01/30/2024 03:15 AM EST,0
01/30/2024 03:20 AM EST,0
01/30/2024 03:25 AM EST,0
01/30/2024 03:30 AM EST,0
01/30/2024 03:35 AM EST,0
01/30/2024 03:40 AM EST,0
01/30/2024 03:45 AM EST,0
01/30/2024 03:50 AM EST,0
01/30/2024 03:55 AM EST,0
01/30/2024 04:00 AM EST,0
01/30/2024 04:05 AM EST,0
01/30/2024 04:10 AM EST,0
01/30/2024 04:15 AM EST,0
01/30/2024 04:20 AM EST,0
01/30/2024 04:25 AM EST,0
01/30/2024 04:30 AM EST,0
01/30/2024 04:35 AM EST,0
01/30/2024 04:40 AM EST,0
01/30/2024 04:45 AM EST,0
01/30/2024 04:50 AM EST,0
01/30/2024 04:55 AM EST,0
01/30/2024 05:00 AM EST,0
01/30/2024 05:05 AM EST,0
01/30/2024 05:10 AM EST,0
01/30/2024 05:15 AM EST,0
01/30/2024 05:20 AM EST,0
01/30/2024 05:25 AM EST,0
01/30/2024 05:30 AM EST,0
01/30/2024 05:35 AM EST,0
01/30/2024 05:40 AM EST,0
01/30/2024 05:45 AM EST,0
01/30/2024 05:50 AM EST,0
01/30/2024 05:55 AM EST,0
01/30/2024 06:00 AM EST,0
01/30/2024 06:05 AM EST,0
01/30/2024 06:10 AM EST,0
01/30/2024 06:15 AM EST,0
01/30/2024 06:20 AM EST,0
01/30/2024 06:25 AM EST,0
01/30/2024 06:30 AM EST,0
01/30/2024 06:35 AM EST,0
01/30/2024 06:40 AM EST,0
01/30/2024 06:45 AM EST,0
01/30/2024 06:50 AM EST,0
01/30/2024 06:55 AM EST,0
01/30/2024 07:00 AM EST,0
01/30/2024 07:05 AM EST,0
01/30/2024 07:10 AM EST,0
01/30/2024 07:15 AM EST,0
01/30/2024 07:20 AM EST,0
01/30/2024 07:25 AM EST,0
01/30/2024 07:30 AM EST,0
01/30/2024 07:35 AM EST,4
01/30/2024 07:40 AM EST,16
01/30/2024 07:45 AM EST,29
01/30/2024 07:50 AM EST,45
01/30/2024 07:55 AM EST,63
01/30/2024 08:00 AM EST,67
01/30/2024 08:05 AM EST,85
01/30/2024 08:10 AM EST,126
01/30/2024 08:15 AM EST,154
01/30/2024 08:20 AM EST,146
01/30/2024 08:25 AM EST,153
01/30/2024 08:30 AM EST,159
01/30/2024 08:35 AM EST,174
01/30/2024 08:40 AM EST,219
01/30/2024 08:45 AM EST,292
01/30/2024 08:50 AM EST,363
01/30/2024 08:55 AM EST,512
01/30/2024 09:00 AM EST,701
01/30/2024 09:05 AM EST,771
01/30/2024 09:10 AM EST,805
01/30/2024 09:15 AM EST,"1,098"
01/30/2024 09:20 AM EST,"1,244"
01/30/2024 09:25 AM EST,"1,164"
01/30/2024 09:30 AM EST,961
01/30/2024 09:35 AM EST,866
01/30/2024 09:40 AM EST,933
01/30/2024 09:45 AM EST,903
01/30/2024 09:50 AM EST,869
01/30/2024 09:55 AM EST,863
01/30/2024 10:00 AM EST,953
01/30/2024 10:05 AM EST,988
01/30/2024 10:10 AM EST,886
01/30/2024 10:15 AM EST,804
01/30/2024 10:20 AM EST,832
01/30/2024 10:25 AM EST,950
01/30/2024 10:30 AM EST,"1,042"
01/30/2024 10:35 AM EST,995
01/30/2024 10:40 AM EST,983
01/30/2024 10:45 AM EST,"1,046"
01/30/2024 10:50 AM EST,"1,114"
01/30/2024 10:55 AM EST,"1,252"
01/30/2024 11:00 AM EST,"1,309"
01/30/2024 11:05 AM EST,"1,264"
01/30/2024 11:10 AM EST,"1,099"
01/30/2024 11:15 AM EST,929
01/30/2024 11:20 AM EST,905
01/30/2024 11:25 AM EST,"1,041"
01/30/2024 11:30 AM EST,"1,276"
01/30/2024 11:35 AM EST,"1,383"
01/30/2024 11:40 AM EST,"1,462"
01/30/2024 11:45 AM EST,"1,365"
01/30/2024 11:50 AM EST,"1,203"
01/30/2024 11:55 AM EST,"1,188"
01/30/2024 12:00 PM EST,"1,250"
01/30/2024 12:05 PM EST,"1,350"
01/30/2024 12:10 PM EST,"1,449"
01/30/2024 12:15 PM EST,"1,551"
01/30/2024 12:20 PM EST,"1,668"
01/30/2024 12:25 PM EST,"1,720"
01/30/2024 12:30 PM EST,"1,711"
01/30/2024 12:35 PM EST,"1,726"
01/30/2024 12:40 PM EST,"1,637"
01/30/2024 12:45 PM EST,"1,547"
01/30/2024 12:50 PM EST,"1,120"
01/30/2024 12:55 PM EST,688
01/30/2024 01:00 PM EST,504
01/30/2024 01:05 PM EST,552
01/30/2024 01:10 PM EST,652
01/30/2024 01:15 PM EST,729
01/30/2024 01:20 PM EST,721
01/30/2024 01:25 PM EST,810
01/30/2024 01:30 PM EST,785
01/30/2024 01:35 PM EST,699
01/30/2024 01:40 PM EST,779
01/30/2024 01:45 PM EST,"1,035"
01/30/2024 01:50 PM EST,"1,110"
01/30/2024 01:55 PM EST,"1,115"
01/30/2024 02:00 PM EST,"1,180"
01/30/2024 02:05 PM EST,"1,326"
01/30/2024 02:10 PM EST,"1,331"
01/30/2024 02:15 PM EST,"1,285"
01/30/2024 02:20 PM EST,"1,174"
01/30/2024 02:25 PM EST,816
01/30/2024 02:30 PM EST,742
01/30/2024 02:35 PM EST,696
01/30/2024 02:40 PM EST,543
01/30/2024 02:45 PM EST,381
01/30/2024 02:50 PM EST,281
01/30/2024 02:55 PM EST,265
01/30/2024 03:00 PM EST,282
